VIB,1770797,unbalanced,-0.8193,0.0186,0.6309
VIB,1770811,unbalanced,-0.8193,0.0381,0.5850
VIB,1770825,unbalanced,-0.8154,-0.0039,0.4453
VIB,1770840,unbalanced,-0.9580,0.0107,0.6113
VIB,1770854,unbalanced,-0.6465,0.0146,0.2939
VIB,1770868,unbalanced,-1.0928,-0.0273,-0.5234
VIB,1770883,unbalanced,-0.7158,-0.1875,-0.9434
VIB,1770897,unbalanced,-0.7275,0.0684,0.2783
VIB,1770912,unbalanced,-0.7314,0.1445,1.1758
VIB,1770926,unbalanced,-0.8428,0.0645,0.9443
VIB,1770940,unbalanced,-0.7969,0.0801,0.7061
VIB,1770955,unbalanced,-0.8154,0.0684,0.9102
VIB,1770969,unbalanced,-0.8076,0.0449,0.7480
VIB,1770984,unbalanced,-0.8154,0.0146,0.5703
VIB,1770998,unbalanced,-0.8271,0.0410,0.7285
VIB,1771012,unbalanced,-0.8193,0.0264,0.7061
VIB,1771027,unbalanced,-0.8271,0.0381,0.5928
VIB,1771041,unbalanced,-0.8350,0.0566,0.5811
VIB,1771055,unbalanced,-0.8691,0.0869,0.4258
VIB,1771070,unbalanced,-1.0234,0.1064,1.0244
VIB,1771084,unbalanced,-0.6348,0.0029,0.0625
VIB,1771098,unbalanced,-0.9619,0.0684,0.6572
VIB,1771113,unbalanced,-0.8271,0.0947,0.9180
VIB,1771127,unbalanced,-0.7734,0.0186,0.7930
VIB,1771141,unbalanced,-0.8193,0.0381,0.5771
VIB,1771156,unbalanced,-0.8154,0.0527,0.7861
VIB,1771170,unbalanced,-0.8037,0.0527,0.7705
VIB,1771185,unbalanced,-0.8232,0.0303,0.6680
VIB,1771199,unbalanced,-0.8271,0.0342,0.6230
VIB,1771213,unbalanced,-0.8389,0.0645,0.6836
VIB,1771228,unbalanced,-0.7734,0.0225,0.6416
VIB,1771242,unbalanced,-0.7930,0.0488,0.3691
VIB,1771256,unbalanced,-1.0771,-0.1035,-0.2510
VIB,1771271,unbalanced,-0.8271,0.3662,1.9990
VIB,1771285,unbalanced,-0.9697,0.0449,0.1045
VIB,1771300,unbalanced,-0.9619,0.1025,0.9863
VIB,1771314,unbalanced,-0.7813,0.0830,0.7930
VIB,1771328,unbalanced,-0.7617,0.0488,0.5928
VIB,1771343,unbalanced,-0.7998,0.0410,0.5664
VIB,1771357,unbalanced,-0.8193,0.0264,0.6494
VIB,1771371,unbalanced,-0.8467,0.0488,0.7441
VIB,1771386,unbalanced,-0.8193,0.0410,0.6914
VIB,1771400,unbalanced,-0.8154,0.0381,0.6230
VIB,1771415,unbalanced,-0.8389,0.0410,0.7100
